"HHINCOME","FAMSIZE","NCHILD","YNGCH","SEX","AGE","MARST","RACE","RACED","SPEAKENG","RACWHT","EDUC","EDUCD","EMPSTAT","EMPSTATD","CLASSWKR","CLASSWKRD","OCC","WKSWORK1","UHRSWORK","WORKEDYR","INCWAGE","OCCSCORE","VETDISAB","PWSTATE2","PWCOUNTY"
65000,4,2,0,1,26,6,1,100,3,2,6,61,1,10,2,22,6200,26,45,3,25000,42,0,39,0
156000,2,0,99,2,31,1,1,100,3,2,10,101,1,10,2,28,2310,52,40,3,46000,27,0,39,0
156000,2,0,99,1,31,1,1,100,3,2,7,71,1,10,2,22,6355,50,50,3,110000,34,0,39,0
58840,6,3,6,2,35,1,2,200,3,1,6,63,1,10,2,22,7700,52,50,3,48000,38,0,39,0
73000,3,1,0,1,29,6,1,100,3,2,6,63,1,10,2,28,3820,52,40,3,66000,32,0,39,0
73000,3,1,0,2,26,6,1,100,3,2,8,81,1,10,2,28,20,20,30,3,7000,42,0,39,0
95780,5,0,99,1,30,6,2,200,3,1,6,65,1,10,2,28,4622,52,70,3,25000,20,0,39,49
77500,4,2,7,1,33,6,2,200,3,1,6,63,1,10,2,28,102,52,40,3,33000,42,0,39,35
77500,4,2,7,2,33,6,2,200,3,1,11,114,1,10,2,25,3255,52,40,3,44500,21,0,39,35
9600,4,3,7,2,32,2,1,100,3,2,6,64,1,10,2,22,4110,52,15,3,9600,11,0,39,0
49000,2,0,99,1,32,6,1,100,3,2,7,71,1,10,2,22,440,52,40,3,27000,42,0,39,0
49000,2,0,99,2,32,6,1,100,3,2,8,81,1,10,2,22,7340,52,40,3,22000,30,0,39,0
115000,4,2,3,2,29,1,1,100,3,2,10,101,1,10,2,22,4710,52,40,3,40000,42,0,39,0
115000,4,2,3,1,30,1,1,100,3,2,6,63,1,10,2,22,6740,52,50,3,75000,20,0,39,0
70000,4,2,0,1,28,1,1,100,3,2,10,101,1,10,2,22,4920,52,40,3,70000,35,0,39,0
135800,4,2,1,1,33,6,1,100,3,2,8,81,1,10,2,22,7020,51,50,3,64000,33,0,39,35
135800,4,2,1,2,32,6,1,100,3,2,10,101,1,10,2,22,3255,52,40,3,67000,21,0,39,35
54400,7,4,5,2,33,6,2,200,3,1,6,63,1,10,2,28,9121,52,30,3,36400,30,0,39,0
114000,3,0,99,2,28,6,1,100,3,2,10,101,1,10,2,28,2310,52,13,3,12000,27,0,39,103
120000,4,2,1,2,31,1,1,100,3,2,7,71,1,10,2,22,5140,52,40,3,35000,25,0,39,103
120000,4,2,1,1,30,1,1,100,3,2,6,63,1,10,2,22,8610,52,48,3,85000,36,0,39,169
174000,4,0,99,1,25,6,1,100,3,2,10,101,1,10,2,22,3255,52,36,3,45000,21,0,39,61
55000,2,1,14,1,33,6,1,100,3,2,6,63,1,10,2,23,8610,52,40,3,55000,36,0,39,35
61000,2,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,5000,52,39,3,10000,42,0,39,0
53000,6,0,99,1,25,6,1,100,5,2,11,114,1,10,2,22,3421,52,30,3,17000,25,0,39,0
103300,2,0,99,1,27,1,1,100,3,2,11,114,1,10,2,22,1450,52,40,3,55000,46,0,39,57
113000,4,2,1,1,31,1,1,100,3,2,10,101,1,10,2,23,420,52,40,3,48000,42,0,39,0
113000,4,2,1,2,29,1,1,100,3,2,10,101,1,10,2,22,2634,52,40,3,65000,38,0,39,0
6800,1,0,99,2,33,6,2,200,3,1,8,81,1,10,2,27,3603,32,32,3,6800,16,0,39,113
310130,5,1,2,2,27,6,1,100,3,2,10,101,1,10,2,22,9620,26,24,3,7100,20,0,39,35
245000,3,0,99,1,32,6,1,100,3,2,10,101,1,10,2,22,7360,52,45,3,40000,34,0,39,0
100000,4,2,0,2,32,1,1,100,3,2,10,101,1,10,2,23,3255,52,60,3,40000,21,0,39,0
85000,3,0,99,2,32,1,1,100,3,2,11,114,1,10,2,23,2310,52,45,3,40000,27,0,39,35
85000,3,0,99,1,33,1,1,100,3,2,10,101,1,10,2,22,5240,52,30,3,30000,25,0,39,35
165000,1,0,99,1,33,6,1,100,3,2,10,101,1,10,2,22,20,52,50,3,165000,42,0,39,61
125000,2,0,99,2,32,1,1,100,3,2,8,81,1,10,2,23,20,52,40,3,60000,42,0,39,35
125000,2,0,99,1,30,1,1,100,3,2,10,101,1,10,2,22,4850,52,40,3,65000,24,0,39,153
21300,2,0,99,2,32,1,1,100,3,2,8,81,1,10,2,22,5310,52,40,3,20000,25,0,39,17
60000,2,0,99,1,35,1,1,100,3,2,6,63,1,10,2,22,9510,52,40,3,36000,31,0,39,103
51900,4,2,1,2,26,6,2,200,3,1,6,63,1,10,2,22,8740,25,52,3,12900,23,0,39,113
51900,4,2,1,1,25,6,2,200,3,1,6,63,1,10,2,22,8650,52,40,3,39000,23,0,39,113
150600,2,0,99,1,33,1,1,100,3,2,11,115,1,10,2,27,2100,52,40,3,80000,62,0,39,49
150600,2,0,99,2,33,1,1,100,3,2,11,115,1,10,2,22,2100,40,40,3,70000,62,0,39,49
92600,2,0,99,2,31,4,1,100,3,2,10,101,1,10,2,22,3324,52,55,3,60000,25,0,39,49
61700,4,0,99,1,28,6,2,200,3,1,10,101,1,10,2,22,5000,52,40,3,27000,42,0,39,93
92000,2,0,99,1,32,1,1,100,3,2,6,63,1,10,2,28,4220,52,40,3,45000,19,0,39,23
50000,4,2,2,1,28,1,1,100,3,2,6,65,1,10,2,22,5740,52,45,3,50000,22,0,39,49
18000,1,0,99,1,25,6,2,200,3,1,7,71,1,10,2,22,4700,52,40,3,18000,42,0,39,35
56100,2,0,99,2,27,1,1,100,3,2,11,114,1,10,2,28,2310,40,40,3,56000,27,0,39,49
40600,1,0,99,1,30,6,1,100,3,2,10,101,1,10,2,22,1460,35,32,3,35600,46,0,39,61
36800,3,0,99,2,31,6,1,100,3,2,10,101,1,10,2,22,1920,52,40,3,30000,30,0,39,0
80000,4,2,0,2,35,1,1,100,3,2,6,64,1,10,2,22,7905,52,48,3,30000,30,0,39,169
70000,3,1,5,1,35,1,1,100,3,2,6,63,1,10,2,22,8620,52,40,3,50000,36,0,39,0
70000,3,1,5,2,31,1,1,100,3,2,6,63,1,10,2,23,3300,52,8,3,20000,25,0,39,0
36900,4,2,1,1,31,1,1,100,3,2,10,101,1,10,2,22,700,52,40,3,34300,33,0,39,61
93000,4,1,11,1,29,6,1,100,3,2,6,64,1,10,2,22,5330,52,34,3,10000,25,0,39,0
179000,4,2,2,2,32,1,1,100,3,2,11,114,1,10,2,28,2320,52,38,3,61000,27,0,39,61
179000,4,2,2,1,32,1,1,100,3,2,10,101,1,10,2,22,830,52,40,3,118000,42,0,39,61
142500,4,0,99,2,30,6,1,100,3,2,10,101,1,10,2,28,5240,52,20,3,12000,25,0,39,49
20000,2,0,99,1,29,6,1,100,6,2,2,23,1,10,2,22,5610,52,40,3,17000,26,0,39,35
20000,2,0,99,2,25,6,1,100,1,2,0,2,1,10,2,22,8320,4,45,3,3000,23,0,39,35
108500,6,4,1,2,34,1,1,100,3,2,11,114,1,10,2,28,2310,52,40,3,56000,27,0,39,0
108500,6,4,1,1,35,1,1,100,3,2,6,63,1,10,2,22,9130,52,47,3,50000,25,0,39,0
168000,2,0,99,2,35,4,1,100,3,2,10,101,1,10,2,22,4810,52,45,3,65000,36,0,39,49
117100,2,0,99,2,28,1,1,100,3,2,11,116,1,10,2,22,440,52,40,3,61000,42,0,39,61
117100,2,0,99,1,31,1,1,100,3,2,11,114,1,10,2,22,5000,52,47,3,53000,42,0,39,61
47000,5,2,0,2,31,1,1,100,3,2,7,71,1,10,2,28,3500,52,30,3,18000,11,0,39,35
47000,5,2,0,1,31,1,1,100,3,2,6,63,1,10,2,22,7810,52,40,3,29000,29,0,39,35
105000,2,0,99,1,35,1,7,700,4,1,10,101,1,10,2,23,1460,52,50,3,60000,46,0,39,0
105000,2,0,99,2,34,1,1,100,4,2,10,101,1,10,2,22,2910,52,40,3,45000,27,0,39,49
155000,3,1,0,2,35,1,1,100,3,2,11,114,1,10,2,22,3258,52,40,3,95000,21,0,39,49
87500,2,0,99,1,26,6,1,100,4,2,7,71,1,10,2,22,850,52,50,3,47500,40,0,39,49
50000,1,0,99,1,34,6,2,200,4,1,7,71,1,10,2,22,9130,34,55,3,50000,25,0,39,49
78000,4,2,1,2,34,6,1,100,3,2,10,101,1,10,2,22,4110,52,50,3,18000,11,0,39,49
78000,4,2,1,1,33,6,1,100,3,2,7,71,1,10,2,22,310,52,45,3,60000,42,0,39,49
119000,3,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,6360,52,40,3,30000,28,0,39,0
44400,2,0,99,1,25,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,26600,20,0,39,93
37000,2,0,99,1,31,1,6,643,6,1,6,63,1,10,2,22,8990,52,37,3,37000,23,0,39,35
44000,2,0,99,1,25,1,1,100,3,2,6,63,1,10,2,22,6355,52,50,3,18000,34,0,39,93
44000,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,22,5400,52,36,3,26000,25,0,39,0
52000,1,0,99,2,30,6,1,100,3,2,8,81,1,10,2,22,3620,52,40,3,52000,16,0,39,0
35000,2,1,1,1,30,2,1,100,6,2,6,63,1,10,2,22,6410,52,40,3,35000,23,0,39,113
31000,3,1,17,2,35,6,1,100,3,2,6,63,1,10,1,13,4600,50,50,3,0,13,0,39,113
40000,1,0,99,1,34,6,1,100,3,2,6,63,1,10,2,22,6220,52,40,3,40000,29,0,39,61
75000,2,1,5,1,33,4,1,100,3,2,6,65,1,10,2,22,1970,52,40,3,45000,30,6,39,57
73000,3,1,2,2,29,1,1,100,3,2,10,101,1,10,2,23,4622,18,40,3,11000,20,0,39,0
73000,3,1,2,1,30,1,1,100,3,2,7,71,1,10,2,28,440,52,45,3,62000,42,0,39,0
36000,4,3,7,2,33,4,1,100,3,2,8,81,1,10,2,22,3321,52,36,3,26000,25,0,39,0
30600,2,0,99,1,30,1,1,100,3,2,6,63,1,10,2,22,6260,52,44,3,30000,20,0,39,153
120000,3,1,1,2,28,1,1,100,3,2,8,81,1,10,2,23,3910,52,40,3,50000,25,0,39,113
120000,3,1,1,1,31,1,1,100,3,2,7,71,1,10,2,23,9130,52,55,3,70000,25,0,39,61
95000,4,2,9,2,35,1,1,100,3,2,8,81,1,10,2,22,5740,52,40,3,30000,22,0,39,0
143500,6,0,99,1,31,6,1,100,3,2,6,63,1,10,2,22,8990,52,60,3,34000,23,0,39,41
149000,4,0,99,2,33,6,1,100,3,2,2,26,1,10,2,22,5240,52,30,3,12000,25,0,39,169
25000,1,0,99,1,27,3,1,100,3,2,6,63,1,10,2,22,7360,28,40,3,24600,34,0,39,0
199000,4,2,5,1,35,1,1,100,3,2,10,101,1,10,2,22,10,52,45,3,149000,42,0,39,0
84900,4,2,4,2,35,1,1,100,3,2,10,101,1,10,2,27,2205,52,50,3,4900,41,0,39,61
228000,2,0,99,1,29,1,1,100,3,2,10,101,1,10,2,22,120,52,45,3,88000,42,0,39,49
228000,2,0,99,2,25,1,1,100,3,2,11,116,1,10,2,22,3050,52,45,3,140000,40,0,39,49
148600,3,0,99,1,29,6,1,100,3,2,10,101,1,10,2,22,8140,25,40,3,8600,31,0,39,153
115600,1,0,99,1,35,6,1,100,3,2,5,50,1,10,2,22,9600,36,40,3,12000,23,0,39,3
110000,1,0,99,2,35,6,1,100,3,2,10,101,1,10,2,22,410,52,40,3,110000,20,0,39,61
69470,7,5,3,1,31,1,1,100,3,2,6,63,1,10,2,22,8030,52,40,3,33000,32,0,39,0
70000,3,0,99,1,28,6,1,100,3,2,8,81,1,10,2,22,5240,52,40,3,20000,25,0,39,49
36000,5,3,3,2,35,1,2,200,4,1,10,101,1,10,2,22,4760,52,36,3,6000,24,0,39,49
90200,2,0,99,2,28,1,1,100,3,2,10,101,1,10,2,23,350,52,40,3,49000,21,0,39,49
90200,2,0,99,2,35,1,1,100,3,2,10,101,1,10,2,23,2014,52,40,3,41200,27,0,39,41
73800,3,0,99,1,34,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,35000,20,0,39,35
55000,1,0,99,2,30,4,1,100,3,2,10,101,1,10,2,22,440,52,40,3,55000,42,0,39,61
100500,1,0,99,1,30,6,1,100,3,2,10,101,1,10,2,22,710,52,45,3,100000,45,0,39,61
73300,5,1,7,2,30,6,1,100,3,2,6,63,1,10,2,22,7750,52,40,3,39000,23,0,39,0
50600,5,3,6,2,32,1,1,100,3,2,6,63,1,10,1,13,4600,52,50,3,0,13,0,39,0
103400,6,4,2,2,35,1,1,100,3,2,11,114,1,10,2,22,2205,32,6,3,10400,41,0,39,0
113200,3,0,99,2,25,6,1,100,3,2,8,81,1,10,2,22,3620,52,40,3,35400,16,0,39,45
43800,6,3,7,1,27,6,2,200,3,1,6,63,1,10,2,28,9122,52,40,3,33000,30,0,39,139
45000,2,1,13,1,32,6,1,100,4,2,10,101,1,10,2,25,120,52,40,3,45000,42,1,39,23
42500,3,2,11,2,35,6,2,200,3,1,8,81,1,10,2,23,5240,52,40,3,37000,25,0,39,165
101000,2,1,13,2,35,6,1,100,3,2,6,63,1,10,2,22,4760,52,40,3,40000,24,0,39,0
40000,1,0,99,2,25,6,1,100,3,2,10,101,1,10,2,28,2300,47,40,3,40000,27,0,39,0
63000,3,0,99,2,29,6,1,100,3,2,7,71,1,10,2,22,3645,52,40,3,35000,16,0,39,49
63000,3,1,4,2,25,6,1,100,3,2,6,63,1,10,2,22,5940,52,40,3,28000,25,0,39,49
60000,3,1,2,2,26,1,6,660,5,1,0,2,1,10,2,22,4521,52,40,3,35000,19,0,39,35
85900,1,0,99,2,35,6,1,100,3,2,6,65,1,10,2,22,4622,52,40,3,14400,20,0,39,49
57600,2,0,99,1,27,1,4,400,6,1,6,63,1,10,2,22,4000,52,40,3,25200,16,0,39,165
71000,4,2,0,1,30,1,1,100,3,2,6,63,1,10,2,22,7700,52,45,3,55000,38,0,39,0
67400,3,1,3,2,29,1,1,100,3,2,7,71,1,10,2,22,8760,52,40,3,37400,25,0,39,57
108000,2,0,99,2,25,6,1,100,3,2,8,81,1,10,2,22,3323,52,40,3,60000,25,0,39,45
135000,5,3,5,1,35,1,1,100,3,2,7,71,1,10,2,22,51,52,40,3,57000,42,0,39,103
135000,5,3,5,2,32,1,1,100,3,2,10,101,1,10,2,23,3322,52,40,3,60000,25,0,39,153
88000,1,0,99,2,34,6,1,100,3,2,11,115,1,10,2,22,4710,52,50,3,88000,42,0,39,49
49000,2,1,4,2,33,6,1,100,3,2,7,71,1,10,2,23,3550,52,40,3,49000,25,0,39,0
71000,2,0,99,1,28,1,1,100,3,2,7,71,1,10,2,23,420,32,6,3,30000,42,0,39,49
71000,2,0,99,2,28,1,7,700,4,1,7,71,1,10,2,22,9645,52,50,3,41000,25,0,39,49
51600,5,3,14,2,35,1,1,100,3,2,6,63,1,10,2,22,4230,52,30,3,9600,14,0,39,0
50000,3,1,1,2,26,1,1,100,3,2,10,101,1,10,1,13,2360,49,30,3,0,20,0,39,0
50000,3,1,1,1,29,1,1,100,3,2,6,63,1,10,2,22,7315,52,40,3,30000,30,0,39,0
79300,3,0,99,1,28,6,1,100,3,2,7,71,1,10,2,22,8140,52,40,3,33300,31,0,39,0
99520,6,3,7,2,34,1,1,100,3,2,0,2,1,10,2,22,9620,52,45,3,20000,20,0,39,0
114000,5,3,2,1,31,1,1,100,3,2,6,63,1,10,2,22,7340,52,40,3,45000,30,6,39,35
114000,5,3,2,2,31,1,1,100,3,2,6,63,1,10,2,22,5110,52,40,3,45000,25,0,39,35
138690,5,0,99,1,30,6,1,100,3,2,6,63,1,10,2,22,6260,37,35,3,20000,20,0,39,23
138690,5,0,99,2,29,1,1,100,3,2,10,101,1,10,2,22,3515,52,40,3,15400,25,0,39,0
183200,4,1,4,2,27,3,1,100,3,2,8,81,1,10,2,22,3500,12,32,3,7700,11,0,39,0
103000,2,0,99,1,29,6,1,100,3,2,6,63,1,10,2,22,9620,52,36,3,28000,20,0,39,0
80000,5,4,4,2,34,4,1,100,3,2,10,101,1,10,2,22,630,52,40,3,44000,43,0,39,0
80000,1,0,99,2,27,4,1,100,3,2,10,101,1,10,2,22,440,52,40,3,36000,42,0,39,0
19800,3,0,99,2,30,2,6,643,4,1,4,40,1,10,2,22,8320,14,40,3,6000,23,0,39,49
127200,4,2,1,2,32,1,1,100,3,2,11,114,1,10,2,28,2310,52,40,3,60000,27,0,39,93
124200,7,5,1,1,30,1,1,100,3,2,10,101,1,10,2,22,1021,52,50,3,113000,33,0,39,3
81600,3,0,99,2,27,6,1,100,3,2,10,101,1,10,2,22,4530,52,40,3,19200,18,0,39,49
81600,1,0,99,1,27,6,1,100,3,2,8,81,1,10,2,22,4110,52,30,3,24000,11,0,39,49
56000,5,3,2,1,32,1,1,100,3,2,6,63,1,10,2,22,7220,40,40,3,30000,30,0,39,153
56000,5,3,2,2,31,1,1,100,3,2,6,63,1,10,2,22,3603,52,45,3,26000,16,0,39,153
116100,3,0,99,1,32,6,1,100,3,2,8,81,1,10,2,22,3402,52,72,3,56000,25,0,39,0
90400,3,0,99,2,34,4,1,100,3,2,6,63,1,10,2,22,5110,52,40,3,20800,25,0,39,0
33950,3,0,99,2,32,6,1,100,3,2,10,101,1,10,2,23,440,24,34,3,4700,42,0,39,57
201900,9,0,99,2,32,6,1,100,3,2,10,101,1,10,2,23,3422,52,40,3,28000,25,0,39,0
201900,9,0,99,2,26,4,1,100,3,2,7,71,1,10,2,22,5240,52,38,3,30000,25,0,39,0
78700,3,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4251,52,45,3,13000,17,0,39,35
30000,4,2,2,1,26,1,1,100,3,2,6,65,1,10,2,25,5740,52,40,3,30000,22,1,39,3
30004,5,3,0,1,25,6,1,100,3,2,6,63,1,10,2,22,6515,52,60,3,30000,23,0,39,0
69200,5,3,4,2,32,1,1,100,3,2,10,101,1,10,2,22,5740,20,20,3,5000,22,0,39,0
62600,2,0,99,1,32,6,1,100,3,2,7,71,1,10,2,22,8225,36,40,3,17000,23,0,39,41
100590,1,0,99,1,25,6,1,100,3,2,6,63,1,10,2,22,9640,52,24,3,5200,23,0,39,0
95580,4,2,4,2,30,1,1,100,3,2,7,71,1,10,2,22,7315,52,45,3,50000,30,0,39,49
95580,4,2,4,1,35,1,1,100,3,2,8,81,1,10,2,28,4251,52,40,3,45000,17,0,39,49
91000,2,0,99,1,30,1,1,100,3,2,6,65,1,10,2,22,6400,52,50,3,41000,32,0,39,41
44800,1,0,99,1,34,6,1,100,3,2,8,81,1,10,2,25,5240,52,40,3,14000,25,0,39,0
44800,1,0,99,1,30,6,2,200,3,1,6,63,1,10,2,25,7810,52,45,3,30000,29,0,39,0
51000,1,0,99,2,27,6,1,100,3,2,10,101,1,10,2,22,3255,52,36,3,51000,21,0,39,0
201080,2,0,99,1,30,1,1,100,3,2,11,114,1,10,2,22,1320,52,45,3,108000,48,0,39,61
201080,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,22,630,52,40,3,93000,43,0,39,61
28000,4,2,2,1,29,6,1,100,3,2,6,63,1,10,2,22,6330,52,45,3,28000,23,0,39,49
10000,2,1,4,2,28,6,1,100,3,2,6,63,1,10,1,13,4110,50,30,3,0,11,0,39,0
48000,2,0,99,2,28,1,1,100,3,2,11,114,1,10,2,23,3245,52,40,3,39000,26,0,39,103
29000,4,2,6,2,30,6,1,100,3,2,6,65,1,10,2,22,9645,52,40,3,15000,25,0,39,0
169000,5,3,2,2,29,4,1,100,3,2,10,101,1,10,2,23,3255,52,40,3,90000,21,0,39,153
123000,5,3,0,1,32,1,1,100,3,2,10,101,1,10,2,22,120,52,50,3,120000,42,0,39,0
175200,2,0,99,1,34,1,1,100,3,2,10,101,1,10,2,22,440,52,50,3,118000,42,0,39,61
33600,2,1,10,1,31,6,1,100,3,2,10,101,1,10,2,22,6260,52,40,3,29000,20,0,39,153
78500,6,4,5,1,33,1,1,100,3,2,6,65,1,10,2,22,7340,52,45,3,45000,30,1,39,61
78500,6,4,5,2,35,1,1,100,3,2,6,65,1,10,2,22,4760,52,39,3,33000,24,0,39,17
57000,3,1,0,1,26,1,1,100,3,2,11,114,1,10,2,28,1108,52,40,3,57000,33,0,39,0
34850,5,3,5,1,27,1,1,100,3,2,5,50,1,10,2,22,7260,52,45,3,32000,19,0,39,49
48000,2,0,99,2,33,6,1,100,3,2,11,114,1,10,2,23,2320,52,44,3,48000,27,0,39,0
47000,2,0,99,1,25,6,2,200,3,1,6,63,1,10,2,22,4010,52,32,3,22000,42,0,39,49
47000,2,0,99,1,25,4,2,200,3,1,7,71,1,10,2,22,5240,52,40,3,25000,25,1,39,49
103000,3,0,99,1,27,6,1,100,3,2,10,101,1,10,2,27,2002,26,44,3,14000,33,0,39,0
71800,4,2,8,2,30,1,1,100,3,2,6,64,1,10,2,22,5000,52,30,3,31500,42,0,39,61
132000,4,2,0,2,31,1,1,100,3,2,10,101,1,10,2,23,2310,52,40,3,36000,27,0,39,169
132000,4,2,0,1,31,1,1,100,3,2,11,114,1,10,2,22,3255,52,40,3,96000,21,0,39,0
24000,1,0,99,2,34,6,1,100,3,2,8,81,1,10,2,22,5400,52,40,3,24000,25,0,39,35
26200,2,0,99,1,30,6,1,100,3,2,7,71,1,10,2,22,4055,48,25,3,10000,11,0,39,35
32000,4,2,0,2,29,1,7,700,3,1,7,71,1,10,2,22,4030,52,35,3,19000,16,0,39,0
32000,4,2,0,1,32,1,8,826,3,2,6,63,1,10,2,22,6260,38,30,3,13000,20,0,39,0
45000,2,0,99,2,27,6,1,100,3,2,7,71,1,10,2,22,3645,52,42,3,30000,16,0,39,133
20000,1,0,99,1,30,6,1,100,3,2,6,63,1,10,2,22,4540,52,40,3,20000,13,0,39,169
55000,3,1,7,1,35,1,1,100,3,2,6,65,1,10,2,22,8140,26,40,3,13000,31,1,39,61
55000,3,1,7,2,29,1,1,100,3,2,6,65,1,14,2,25,700,52,40,3,42000,33,1,39,23
155000,3,1,3,2,33,1,1,100,3,2,10,101,1,10,2,22,845,52,40,3,85000,42,0,39,49
39900,3,2,2,2,27,6,2,200,3,1,7,71,1,10,2,22,4020,52,25,3,21000,16,0,39,153
110000,2,0,99,1,35,1,1,100,3,2,6,63,1,10,2,22,8225,52,40,3,65000,23,0,39,0
110000,2,0,99,2,31,1,1,100,3,2,5,50,1,10,2,22,3500,52,36,3,45000,11,0,39,0
128000,1,0,99,2,27,6,1,100,3,2,11,115,1,10,2,22,2100,52,60,3,122000,62,0,39,61
91000,2,0,99,2,25,1,1,100,3,2,7,71,1,10,2,22,6200,52,45,3,56000,42,0,39,0
91000,2,0,99,1,27,1,1,100,3,2,7,71,1,10,2,22,7240,52,40,3,35000,23,0,39,0
126000,1,0,99,2,29,6,1,100,3,2,11,114,1,10,2,22,1006,52,45,3,126000,33,0,39,35
131000,2,0,99,1,27,6,8,801,3,2,10,101,1,10,2,22,4700,52,60,3,81000,42,0,39,61
131000,2,0,99,1,28,6,2,200,3,1,6,63,1,10,2,22,520,52,40,3,50000,42,0,39,61
127000,2,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,1460,52,40,3,77000,46,0,39,35
127000,2,0,99,2,26,6,1,100,3,2,10,101,1,10,2,22,630,52,40,3,50000,43,0,39,0
79000,3,1,6,1,34,6,1,100,3,2,6,63,1,10,2,22,9645,52,40,3,43000,25,0,39,0
79000,3,1,6,2,29,4,1,100,3,2,6,63,1,10,2,22,4760,52,40,3,36000,24,0,39,0
24220,3,0,99,1,32,3,1,100,3,2,4,40,1,10,2,22,9620,1,22,3,220,20,0,39,0
559500,8,4,6,2,28,6,7,700,3,1,11,114,1,10,2,28,705,52,40,3,60000,42,0,39,35
178540,4,0,99,1,25,6,1,100,3,2,7,71,1,10,2,22,6230,52,40,3,14600,24,0,39,0
103700,3,1,3,2,33,1,6,610,4,1,11,116,1,10,2,27,2205,52,45,3,48700,41,0,39,49
58000,5,3,1,1,33,1,1,100,5,2,2,26,1,10,1,13,6230,52,40,3,0,24,0,39,0
90000,2,0,99,2,31,6,1,100,3,2,10,101,1,10,2,22,800,52,40,3,50000,38,0,39,0
20500,2,0,99,2,25,6,1,100,3,2,8,81,1,10,1,13,4020,52,50,3,0,16,0,39,49
20500,2,0,99,2,26,6,1,100,3,2,7,71,1,10,2,28,4220,3,2,3,500,19,0,39,49
35400,2,1,8,2,28,6,1,100,3,2,6,63,1,10,2,22,4010,52,40,3,35400,42,0,39,103
105000,2,0,99,2,30,1,1,100,3,2,11,114,1,10,2,28,2310,40,40,3,60000,27,0,39,35
105000,2,0,99,1,31,1,1,100,3,2,10,101,1,10,2,22,1970,52,50,3,40000,30,0,39,35
70200,7,4,2,1,31,6,1,100,3,2,6,64,1,10,2,22,9760,52,40,3,57000,20,0,39,35
59000,2,0,99,1,28,1,1,100,3,2,6,63,1,10,2,22,9600,52,45,3,40000,23,0,39,0
31200,2,0,99,1,30,1,2,200,3,1,6,63,1,10,2,22,4020,52,37,3,13000,16,0,39,153
260000,3,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,140,52,50,3,80000,42,0,39,0
35000,1,0,99,2,34,6,1,100,3,2,10,101,1,10,2,22,5840,52,47,3,34000,36,0,39,165
277000,3,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,17000,20,0,39,41
128000,2,0,99,1,25,4,1,100,3,2,8,81,1,10,2,22,8140,52,40,3,78000,31,0,39,0
51000,2,0,99,2,27,2,2,200,5,1,6,63,1,10,2,23,3500,52,5,3,35700,11,0,39,49
79070,2,0,99,1,25,6,1,100,3,2,10,101,1,10,2,23,1021,52,40,3,65000,33,0,39,57
67000,4,2,6,2,32,1,1,100,3,2,6,63,1,10,2,22,7750,52,40,3,27000,23,0,39,0
67000,4,2,6,1,34,1,1,100,3,2,7,71,1,10,2,28,3740,52,48,3,40000,33,0,39,0
25000,1,0,99,1,29,6,1,100,3,2,7,71,1,10,2,22,4710,52,40,3,25000,42,0,39,0
134000,6,2,2,2,27,6,1,100,3,2,6,65,1,10,2,22,940,52,40,3,5000,42,0,39,0
30000,1,0,99,2,31,6,1,100,4,2,11,114,1,10,2,22,4110,40,40,3,30000,11,0,39,49
113000,2,0,99,1,30,6,1,100,3,2,11,114,1,10,2,22,1032,47,60,3,55000,33,0,39,49
113000,2,0,99,2,29,6,1,100,3,2,11,115,1,10,2,22,3090,49,70,3,58000,80,0,39,49
120500,1,0,99,1,34,4,1,100,3,2,7,71,1,10,2,22,1050,42,46,3,120000,33,1,39,153
49000,7,4,1,1,30,1,1,100,3,2,10,101,1,10,2,22,5610,52,45,3,49000,26,0,39,89
70000,2,0,99,1,30,1,1,100,3,2,6,63,1,10,2,22,8225,52,40,3,48000,23,0,39,61
56000,2,0,99,2,35,1,1,100,3,2,10,101,1,10,2,22,3050,52,12,3,8000,40,0,39,153
66000,1,0,99,2,28,6,1,100,3,2,10,101,1,10,2,22,3255,52,45,3,56000,21,0,39,113
93000,3,0,99,2,26,6,2,200,3,1,6,63,1,10,2,22,9620,52,40,3,15600,20,0,39,23
26200,2,1,12,2,32,6,2,200,3,1,5,50,1,10,2,22,8990,52,45,3,24000,23,0,39,113
67600,2,0,99,1,26,1,1,100,3,2,7,71,1,10,2,22,9130,52,38,3,33000,25,0,39,45
35000,1,0,99,2,32,6,1,100,3,2,11,114,1,10,2,23,110,52,38,3,35000,42,0,39,17
74000,2,0,99,1,29,1,1,100,3,2,10,101,1,10,2,28,2320,52,50,3,40000,27,0,39,103
74000,2,0,99,2,27,1,1,100,3,2,10,101,1,10,2,23,725,52,40,3,34000,42,0,39,35
28000,1,0,99,1,27,6,1,100,3,2,10,101,1,10,2,29,2910,45,40,3,28000,27,0,39,61
